idCrwRevision,0,idReviser,1,idLeaflet,2,idSentence,3,crwRevision,4,dateT,5,flag,6,idGroup,7,rejected,8
110,110,A3C8ZNF3VB5PA1,A3C8ZNF3VB5PA1,4,4,32,32,Localised prostate cancer has been diagnosed (confined to prostate only),Localised prostate cancer has been diagnosed (confined to prostate only),2019-08-17 19:23:42,2019-08-17 19:23:42,123,123,41,41,0,0
111,111,A3C8ZNF3VB5PA1,A3C8ZNF3VB5PA1,4,4,27,27,The only people in the University of Southampton who will be able to identify you will be those who need to contact you or process the data that is collected,The only people in the University of Southampton who will be able to identify you will be those who need to contact you or process the data that is collected,2019-08-17 19:25:13,2019-08-17 19:25:13,123,123,41,41,0,0
112,112,A13X3J8SIYBVWI,A13X3J8SIYBVWI,3,3,24,24,The reason for this this research is to create a workshop for men with prostate cancer and your help will be used to make this happen.,The reason for this this research is to create a workshop for men with prostate cancer and your help will be used to make this happen.,2019-08-17 19:26:05,2019-08-17 19:26:05,123,123,31,31,0,0
113,113,A13X3J8SIYBVWI,A13X3J8SIYBVWI,3,3,18,18,"Instead, you'll be given a number at the start at the study to identify your data. Be rest-assured that your name and address won't be recorded on the questionnaire.","Instead, you'll be given a number at the start at the study to identify your data. Be rest-assured that your name and address won't be recorded on the questionnaire.",2019-08-17 19:27:42,2019-08-17 19:27:42,123,123,31,31,0,0
114,114,A13X3J8SIYBVWI,A13X3J8SIYBVWI,3,3,15,15,"After reading through this information and you're happy to take part. Please complete the information and return it to either the researcher at the workshop, or send it back to us in the pre-paid envelope we've given you. ","After reading through this information and you're happy to take part. Please complete the information and return it to either the researcher at the workshop, or send it back to us in the pre-paid envelope we've given you. ",2019-08-17 19:29:54,2019-08-17 19:29:54,123,123,31,31,0,0
115,115,A2SUEKUXDG7IJ6,A2SUEKUXDG7IJ6,3,3,24,24,This research creates a workshop using your views about men with prostate cancer,This research creates a workshop using your views about men with prostate cancer,2019-08-17 19:40:56,2019-08-17 19:40:56,123,123,31,31,0,0
116,116,A29HORM8VKJ6O0,A29HORM8VKJ6O0,2,2,11,11,,,2019-08-17 19:41:51,2019-08-17 19:41:51,123,123,21,21,0,0
117,117,A2SUEKUXDG7IJ6,A2SUEKUXDG7IJ6,3,3,18,18,Your data will be given a random number to keep you anonymous and protect your personal records,Your data will be given a random number to keep you anonymous and protect your personal records,2019-08-17 19:41:59,2019-08-17 19:41:59,123,123,31,31,0,0
118,118,A2SUEKUXDG7IJ6,A2SUEKUXDG7IJ6,3,3,15,15,If you want to take part in the questionnaire return it to the University of Southampton  via email or the researcher.,If you want to take part in the questionnaire return it to the University of Southampton  via email or the researcher.,2019-08-17 19:44:34,2019-08-17 19:44:34,123,123,31,31,0,0
119,119,A29HORM8VKJ6O0,A29HORM8VKJ6O0,2,2,7,7,Despite an increasing number of people living for many years after cancer treatment we are yet to establish all ways we can support their recovery.,Despite an increasing number of people living for many years after cancer treatment we are yet to establish all ways we can support their recovery.,2019-08-17 19:44:58,2019-08-17 19:44:58,123,123,21,21,0,0
120,120,A2JRUPX8NNMAI2,A2JRUPX8NNMAI2,3,3,24,24,"Your answers for this questionnaire will be used to develop a workshop which is right for men with prostate cancer.
","Your answers for this questionnaire will be used to develop a workshop which is right for men with prostate cancer.
",2019-08-17 19:46:53,2019-08-17 19:46:53,123,123,31,31,0,0
121,121,A29HORM8VKJ6O0,A29HORM8VKJ6O0,2,2,2,2,,,2019-08-17 19:47:25,2019-08-17 19:47:25,123,123,21,21,0,0
122,122,A2JRUPX8NNMAI2,A2JRUPX8NNMAI2,3,3,18,18,"You will be given a number at the start, to prove you identity throughout. Your personal information such as name and address will not be recorded.","You will be given a number at the start, to prove you identity throughout. Your personal information such as name and address will not be recorded.",2019-08-17 19:47:50,2019-08-17 19:47:50,123,123,31,31,0,0
123,123,A2JRUPX8NNMAI2,A2JRUPX8NNMAI2,3,3,15,15,"If you are happy to take part after reading this information, please complete the questionnaier and return it to the researcher, by handing it in at the workshop, or sending it to us by post at the University of Southampton in the pre-paid envelope provided.","If you are happy to take part after reading this information, please complete the questionnaier and return it to the researcher, by handing it in at the workshop, or sending it to us by post at the University of Southampton in the pre-paid envelope provided.",2019-08-17 19:49:42,2019-08-17 19:49:42,123,123,31,31,0,0
124,124, A24NYP336X0LCJ, A24NYP336X0LCJ,2,2,11,11,"AGREEING TO TAKE PART IN ANY RESEARCH STUDY, ALLOWS US TO USE ALL DATA GIVEN-IN ANYWAY NEEDED TO CONDUCT STUDIES
","AGREEING TO TAKE PART IN ANY RESEARCH STUDY, ALLOWS US TO USE ALL DATA GIVEN-IN ANYWAY NEEDED TO CONDUCT STUDIES
",2019-08-17 19:53:41,2019-08-17 19:53:41,123,123,21,21,0,0
125,125,A24NYP336X0LCJ,A24NYP336X0LCJ,2,2,7,7,MORE PEOPLE SURVIVING CANCER TREATMENTS YEARS AFTER ACTUAL TREATMENTS-BUT WE NEED TO FIND OUT ALL THE WAYS WE CAN HELP AND SUPPORT RECOVERY,MORE PEOPLE SURVIVING CANCER TREATMENTS YEARS AFTER ACTUAL TREATMENTS-BUT WE NEED TO FIND OUT ALL THE WAYS WE CAN HELP AND SUPPORT RECOVERY,2019-08-17 19:55:10,2019-08-17 19:55:10,123,123,21,21,0,0
126,126,A24NYP336X0LCJ,A24NYP336X0LCJ,2,2,2,2,WERE A PUBLIC FUNDED ORGANISATION-AND MUST ENSURE THAT IT IS IN THE PUBLICS INTEREST -HOW AND WHEN WE USE YOUR IDENTIFIABLE -VOLUNTEERED INFORMATION AFTER AGREEING TO OUR RESEARCH,WERE A PUBLIC FUNDED ORGANISATION-AND MUST ENSURE THAT IT IS IN THE PUBLICS INTEREST -HOW AND WHEN WE USE YOUR IDENTIFIABLE -VOLUNTEERED INFORMATION AFTER AGREEING TO OUR RESEARCH,2019-08-17 19:57:16,2019-08-17 19:57:16,123,123,21,21,0,0
127,127,A29HORM8VKJ6O0,A29HORM8VKJ6O0,3,3,24,24,The purpose of the research is to use your views to develop a workshop for men suffering with prostate cancer.,The purpose of the research is to use your views to develop a workshop for men suffering with prostate cancer.,2019-08-17 19:58:21,2019-08-17 19:58:21,123,123,31,31,0,0
128,128,A29HORM8VKJ6O0,A29HORM8VKJ6O0,3,3,18,18,We will not record your personal data in the questionnaire and you will instead be allocated a number at the start of the study to identify you.,We will not record your personal data in the questionnaire and you will instead be allocated a number at the start of the study to identify you.,2019-08-17 20:00:04,2019-08-17 20:00:04,123,123,31,31,0,0
129,129,A29HORM8VKJ6O0,A29HORM8VKJ6O0,3,3,15,15,"If you are happy to take part in the study, please complete the questionaire and either give it to the researcher at the end of the workshop or post it to us in the pre-paid envelope provided.","If you are happy to take part in the study, please complete the questionaire and either give it to the researcher at the end of the workshop or post it to us in the pre-paid envelope provided.",2019-08-17 20:01:39,2019-08-17 20:01:39,123,123,31,31,0,0
130,130,A1VKZJ3CBBK206,A1VKZJ3CBBK206,2,2,11,11,"This means that when you agree to take part in a research study, we will use your data to analyse the research study","This means that when you agree to take part in a research study, we will use your data to analyse the research study",2019-08-17 20:03:01,2019-08-17 20:03:01,123,123,21,21,0,0
131,131,A1VKZJ3CBBK206,A1VKZJ3CBBK206,2,2,7,7,"A growing number of people are living for many years after cancer treatment, but we still don't know yet how to support them which is the best possible recovery.","A growing number of people are living for many years after cancer treatment, but we still don't know yet how to support them which is the best possible recovery.",2019-08-17 20:08:05,2019-08-17 20:08:05,123,123,21,21,0,0
132,132,A1VKZJ3CBBK206,A1VKZJ3CBBK206,2,2,2,2,"As a publicly funded organisation, we have to ensure the public, is very helpful and very important to use the information from people who have agreed to take part in research.","As a publicly funded organisation, we have to ensure the public, is very helpful and very important to use the information from people who have agreed to take part in research.",2019-08-17 20:11:08,2019-08-17 20:11:08,123,123,21,21,0,0
133,133,A1VKZJ3CBBK206,A1VKZJ3CBBK206,4,4,36,36,"If you are finding difficulties of your experience, we can give more details from where you might get more support.","If you are finding difficulties of your experience, we can give more details from where you might get more support.",2019-08-17 20:35:21,2019-08-17 20:35:21,123,123,41,41,0,0
134,134,A1VKZJ3CBBK206,A1VKZJ3CBBK206,4,4,32,32,Patients with localised prostate cancer ( cancer is limited to the prostate and hasn't spread anywhere else in the body),Patients with localised prostate cancer ( cancer is limited to the prostate and hasn't spread anywhere else in the body),2019-08-17 20:38:00,2019-08-17 20:38:00,123,123,41,41,0,0
135,135,A1IWKM5YEXWB5H,A1IWKM5YEXWB5H,2,2,11,11,,,2019-08-17 20:38:25,2019-08-17 20:38:25,123,123,21,21,0,0
136,136,A1IWKM5YEXWB5H,A1IWKM5YEXWB5H,2,2,7,7,,,2019-08-17 20:38:31,2019-08-17 20:38:31,123,123,21,21,0,0
137,137,A1IWKM5YEXWB5H,A1IWKM5YEXWB5H,2,2,2,2,,,2019-08-17 20:38:35,2019-08-17 20:38:35,123,123,21,21,0,0
138,138,A1VKZJ3CBBK206,A1VKZJ3CBBK206,4,4,27,27,"The only people in the University of Southampton, who will have access to your information, are the people who will need to contact you, to process and analyse your data, or audit the data.","The only people in the University of Southampton, who will have access to your information, are the people who will need to contact you, to process and analyse your data, or audit the data.",2019-08-17 20:42:18,2019-08-17 20:42:18,123,123,41,41,0,0
139,139,A27QIBL4MO6Z0X,A27QIBL4MO6Z0X,2,2,11,11,when you agree to take part in the research study...your data will be used to conduct and analyse the research study ,when you agree to take part in the research study...your data will be used to conduct and analyse the research study ,2019-08-17 20:48:01,2019-08-17 20:48:01,123,123,21,21,0,0
140,140,A27QIBL4MO6Z0X,A27QIBL4MO6Z0X,2,2,7,7,A growing number of people are living for many years after cancer treatment but we are yet to know ways to ensure the best possible recovery,A growing number of people are living for many years after cancer treatment but we are yet to know ways to ensure the best possible recovery,2019-08-17 20:50:36,2019-08-17 20:50:36,123,123,21,21,0,0
141,141,A27QIBL4MO6Z0X,A27QIBL4MO6Z0X,2,2,2,2,"As a publicly funded organization, we have to ensure that we use identifiable information from people who have agreed to take in this research ","As a publicly funded organization, we have to ensure that we use identifiable information from people who have agreed to take in this research ",2019-08-17 20:53:03,2019-08-17 20:53:03,123,123,21,21,0,0
142,142,A32INQRE2R6MNP,A32INQRE2R6MNP,4,4,36,36,"If you experience difficulties, we can provide you with support contact information.","If you experience difficulties, we can provide you with support contact information.",2019-08-17 21:18:56,2019-08-17 21:18:56,123,123,41,41,0,0
143,143,A32INQRE2R6MNP,A32INQRE2R6MNP,4,4,32,32,Patients with localised prostate cancer (prostate cancer that has not spread).,Patients with localised prostate cancer (prostate cancer that has not spread).,2019-08-17 21:21:58,2019-08-17 21:21:58,123,123,41,41,0,0
144,144,A32INQRE2R6MNP,A32INQRE2R6MNP,4,4,27,27,Your identifying information will only be available to the University of Southhampton employees as needed for processing your requests and data.,Your identifying information will only be available to the University of Southhampton employees as needed for processing your requests and data.,2019-08-17 21:24:26,2019-08-17 21:24:26,123,123,41,41,0,0
145,145,A3AYBSE0KUKC2E,A3AYBSE0KUKC2E,4,4,36,36,"If any part of this is difficult, we can help you find support","If any part of this is difficult, we can help you find support",2019-08-17 21:24:57,2019-08-17 21:24:57,123,123,41,41,0,0
146,146,A3AYBSE0KUKC2E,A3AYBSE0KUKC2E,4,4,32,32,Patients will have been diagnosed with prostate cancer that has not spread.,Patients will have been diagnosed with prostate cancer that has not spread.,2019-08-17 21:26:09,2019-08-17 21:26:09,123,123,41,41,0,0
147,147,A3AYBSE0KUKC2E,A3AYBSE0KUKC2E,4,4,27,27,"The only people who will have access to information that can identify you, are those who need to collect more information from you, or analyze the information that you have already provided.","The only people who will have access to information that can identify you, are those who need to collect more information from you, or analyze the information that you have already provided.",2019-08-17 21:30:08,2019-08-17 21:30:08,123,123,41,41,0,0
148,148,A27P16LFLZGFPR,A27P16LFLZGFPR,3,3,24,24,the aim this research is to know your view about prostate cancer and develop a right workshop for men with it,the aim this research is to know your view about prostate cancer and develop a right workshop for men with it,2019-08-17 22:28:06,2019-08-17 22:28:06,123,123,31,31,0,0
149,149,A27P16LFLZGFPR,A27P16LFLZGFPR,3,3,18,18,your data will not be recorded during this experiment instead a number will be assigned to your data,your data will not be recorded during this experiment instead a number will be assigned to your data,2019-08-17 22:30:23,2019-08-17 22:30:23,123,123,31,31,0,0
150,150,A27P16LFLZGFPR,A27P16LFLZGFPR,3,3,15,15,if you are okay with the listed information then you can complete the study and return it to the examiner or send it to us at the university of Southampton in a pre-paid envelope,if you are okay with the listed information then you can complete the study and return it to the examiner or send it to us at the university of Southampton in a pre-paid envelope,2019-08-17 22:33:48,2019-08-17 22:33:48,123,123,31,31,0,0
