idRanking,0,RID,1,idReviser,2,idLeaflet,3,idSentence,4,crwRevision,5,dateT,6,g,7,flag,8,revSent1,9,revSent2,10,revSent3,11,revSent4,12,revSent5,13,revSent6,14,revSent7,15,revSent8,16,revSent9,17
260,260,1335,1335,A1JOMEOFHQBM50,A1JOMEOFHQBM50,3,3,346,346,The purpose of the research is to develop a workshop which is right for men with prostate cancer and your views will be used to do this.,The purpose of the research is to develop a workshop which is right for men with prostate cancer and your views will be used to do this.,2019-11-27 17:28:32,2019-11-27 17:28:32,6319,6319,6319,6319,85,85,53,53,9,9,22,22,41,41,64,64,37,37,18,18,76,76
261,261,294,294,A1JOMEOFHQBM50,A1JOMEOFHQBM50,3,3,359,359,"If, having read this information, you are happy to take part, please complete the questionnaire and return it to the researcher at the workshop, or send it to us at the University of Southampton in the pre-paid envelope provided.","If, having read this information, you are happy to take part, please complete the questionnaire and return it to the researcher at the workshop, or send it to us at the University of Southampton in the pre-paid envelope provided.",2019-11-27 17:29:38,2019-11-27 17:29:38,6319,6319,6319,6319,72,72,63,63,36,36,9,9,45,45,54,54,18,18,27,27,81,81
262,262,589,589,: COPIEDA3PS5ZE5H19K,: COPIEDA3PS5ZE5H19K,3,3,312,312,Part of the Care Programme will be a workshop for men with prostate cancer which will help them better manage any prostate cancer related issues they have.,Part of the Care Programme will be a workshop for men with prostate cancer which will help them better manage any prostate cancer related issues they have.,2019-11-27 18:17:25,2019-11-27 18:17:25,6319,6319,6319,6319,71,71,2,2,53,53,15,15,33,33,82,82,42,42,21,21,64,64
263,263,387,387,: COPIEDA3PS5ZE5H19K,: COPIEDA3PS5ZE5H19K,3,3,319,319,"No, taking part in this research is voluntary and your medical care will not be affected if you decide you do not wish to take part.","No, taking part in this research is voluntary and your medical care will not be affected if you decide you do not wish to take part.",2019-11-27 18:18:29,2019-11-27 18:18:29,6319,6319,6319,6319,71,71,62,62,22,22,53,53,32,32,6,6,14,14,86,86,42,42
264,264,442,442,: A3PS5ZE5H19K66,: A3PS5ZE5H19K66,3,3,324,324,"The questionnaire can be completed at the end of the workshop session, or at home and returned to us in a freepost envelope which we will provide.","The questionnaire can be completed at the end of the workshop session, or at home and returned to us in a freepost envelope which we will provide.",2019-11-27 18:19:10,2019-11-27 18:19:10,6319,6319,6319,6319,84,84,31,31,23,23,2,2,64,64,19,19,55,55,43,43,74,74
265,265,466,466,A3PS5ZE5H19K66,A3PS5ZE5H19K66,3,3,333,333,"It is unlikely that you will benefit directly from taking part in this research, but the results from the study will help us to further develop and improve services for men with prostate cancer.","It is unlikely that you will benefit directly from taking part in this research, but the results from the study will help us to further develop and improve services for men with prostate cancer.",2019-11-27 18:19:44,2019-11-27 18:19:44,6319,6319,6319,6319,23,23,62,62,36,36,72,72,86,86,54,54,41,41,2,2,15,15
266,266,1759,1759,A3EF2PPVXN51B5,A3EF2PPVXN51B5,3,3,312,312,Part of the Care Programme will be a workshop for men with prostate cancer which will help them better manage any prostate cancer related issues they have.,Part of the Care Programme will be a workshop for men with prostate cancer which will help them better manage any prostate cancer related issues they have.,2019-11-27 22:48:24,2019-11-27 22:48:24,6319,6319,6319,6319,-71,-71,52,52,83,83,68,68,21,21,35,35,16,16,4,4,47,47
267,267,1343,1343,A3EF2PPVXN51B5,A3EF2PPVXN51B5,3,3,319,319,"No, taking part in this research is voluntary and your medical care will not be affected if you decide you do not wish to take part.","No, taking part in this research is voluntary and your medical care will not be affected if you decide you do not wish to take part.",2019-11-27 22:49:35,2019-11-27 22:49:35,6319,6319,6319,6319,23,23,44,44,56,56,37,37,85,85,11,11,-1,-1,69,69,71,71
268,268,631,631,A3EF2PPVXN51B5,A3EF2PPVXN51B5,3,3,324,324,"The questionnaire can be completed at the end of the workshop session, or at home and returned to us in a freepost envelope which we will provide.","The questionnaire can be completed at the end of the workshop session, or at home and returned to us in a freepost envelope which we will provide.",2019-11-27 22:50:57,2019-11-27 22:50:57,6319,6319,6319,6319,26,26,37,37,74,74,42,42,3,3,84,84,61,61,18,18,54,54
269,269,583,583,A3EF2PPVXN51B5,A3EF2PPVXN51B5,3,3,333,333,"It is unlikely that you will benefit directly from taking part in this research, but the results from the study will help us to further develop and improve services for men with prostate cancer.","It is unlikely that you will benefit directly from taking part in this research, but the results from the study will help us to further develop and improve services for men with prostate cancer.",2019-11-27 22:54:37,2019-11-27 22:54:37,6319,6319,6319,6319,52,52,15,15,22,22,36,36,4,4,68,68,83,83,77,77,41,41
270,270,369,369,A3EF2PPVXN51B5,A3EF2PPVXN51B5,3,3,341,341,Neither the information that is collected about you during the course of the study nor any of the results published will identify you personally.,Neither the information that is collected about you during the course of the study nor any of the results published will identify you personally.,2019-11-27 22:55:18,2019-11-27 22:55:18,6319,6319,6319,6319,62,62,16,16,52,52,89,89,33,33,-71,-71,47,47,28,28,5,5
271,271,175,175,A3EF2PPVXN51B5,A3EF2PPVXN51B5,3,3,342,342,"Instead, you will be allocated a number at the start of the study that will be used to identify your data; your name and address will not be recorded on the questionnaire.","Instead, you will be allocated a number at the start of the study that will be used to identify your data; your name and address will not be recorded on the questionnaire.",2019-11-27 22:56:11,2019-11-27 22:56:11,6319,6319,6319,6319,53,53,44,44,22,22,79,79,68,68,16,16,38,38,7,7,-81,-81
272,272,673,673,A3EF2PPVXN51B5,A3EF2PPVXN51B5,3,3,343,343,All personal details (such as your name and address) will be stored separately in locked filling cabinets and held on computers which will be password protected and only accessible by members of the University of Southampton research team.,All personal details (such as your name and address) will be stored separately in locked filling cabinets and held on computers which will be password protected and only accessible by members of the University of Southampton research team.,2019-11-27 22:57:05,2019-11-27 22:57:05,6319,6319,6319,6319,79,79,5,5,54,54,42,42,17,17,68,68,36,36,81,81,23,23
273,273,1335,1335,A3EF2PPVXN51B5,A3EF2PPVXN51B5,3,3,346,346,The purpose of the research is to develop a workshop which is right for men with prostate cancer and your views will be used to do this.,The purpose of the research is to develop a workshop which is right for men with prostate cancer and your views will be used to do this.,2019-11-27 22:58:02,2019-11-27 22:58:02,6319,6319,6319,6319,85,85,39,39,67,67,23,23,58,58,72,72,6,6,11,11,44,44
274,274,303,303,A3EF2PPVXN51B5,A3EF2PPVXN51B5,3,3,359,359,"If, having read this information, you are happy to take part, please complete the questionnaire and return it to the researcher at the workshop, or send it to us at the University of Southampton in the pre-paid envelope provided.","If, having read this information, you are happy to take part, please complete the questionnaire and return it to the researcher at the workshop, or send it to us at the University of Southampton in the pre-paid envelope provided.",2019-11-27 23:02:26,2019-11-27 23:02:26,6319,6319,6319,6319,89,89,36,36,-51,-51,9,9,62,62,43,43,75,75,14,14,21,21
275,275,1527,1527,A28T8U97TJRAI1,A28T8U97TJRAI1,3,3,312,312,Part of the Care Programme will be a workshop for men with prostate cancer which will help them better manage any prostate cancer related issues they have.,Part of the Care Programme will be a workshop for men with prostate cancer which will help them better manage any prostate cancer related issues they have.,2019-11-28 10:06:15,2019-11-28 10:06:15,6319,6319,6319,6319,32,32,4,4,-21,-21,-61,-61,-81,-81,13,13,-71,-71,41,41,55,55
276,276,1556,1556,A28T8U97TJRAI1,A28T8U97TJRAI1,3,3,319,319,"No, taking part in this research is voluntary and your medical care will not be affected if you decide you do not wish to take part.","No, taking part in this research is voluntary and your medical care will not be affected if you decide you do not wish to take part.",2019-11-28 10:08:34,2019-11-28 10:08:34,6319,6319,6319,6319,-21,-21,52,52,-71,-71,83,83,4,4,-41,-41,-61,-61,31,31,-11,-11
277,277,389,389,A28T8U97TJRAI1,A28T8U97TJRAI1,3,3,324,324,"The questionnaire can be completed at the end of the workshop session, or at home and returned to us in a freepost envelope which we will provide.","The questionnaire can be completed at the end of the workshop session, or at home and returned to us in a freepost envelope which we will provide.",2019-11-28 10:12:29,2019-11-28 10:12:29,6319,6319,6319,6319,67,67,54,54,22,22,76,76,3,3,-31,-31,15,15,-81,-81,41,41
278,278,466,466,A28T8U97TJRAI1,A28T8U97TJRAI1,3,3,333,333,"It is unlikely that you will benefit directly from taking part in this research, but the results from the study will help us to further develop and improve services for men with prostate cancer.","It is unlikely that you will benefit directly from taking part in this research, but the results from the study will help us to further develop and improve services for men with prostate cancer.",2019-11-28 10:16:01,2019-11-28 10:16:01,6319,6319,6319,6319,53,53,45,45,-21,-21,76,76,82,82,31,31,4,4,-11,-11,-61,-61
279,279,672,672,A28T8U97TJRAI1,A28T8U97TJRAI1,3,3,341,341,Neither the information that is collected about you during the course of the study nor any of the results published will identify you personally.,Neither the information that is collected about you during the course of the study nor any of the results published will identify you personally.,2019-11-28 10:19:16,2019-11-28 10:19:16,6319,6319,6319,6319,12,12,-31,-31,4,4,-41,-41,85,85,57,57,23,23,76,76,61,61
280,280,1092,1092,AZJJM4MLJN12F,AZJJM4MLJN12F,3,3,312,312,Part of the Care Programme will be a workshop for men with prostate cancer which will help them better manage any prostate cancer related issues they have.,Part of the Care Programme will be a workshop for men with prostate cancer which will help them better manage any prostate cancer related issues they have.,2019-11-28 10:42:49,2019-11-28 10:42:49,6319,6319,6319,6319,13,13,67,67,53,53,-1,-1,35,35,78,78,21,21,82,82,46,46
281,281,387,387,AZJJM4MLJN12F,AZJJM4MLJN12F,3,3,319,319,"No, taking part in this research is voluntary and your medical care will not be affected if you decide you do not wish to take part.","No, taking part in this research is voluntary and your medical care will not be affected if you decide you do not wish to take part.",2019-11-28 10:43:48,2019-11-28 10:43:48,6319,6319,6319,6319,65,65,4,4,22,22,51,51,13,13,39,39,48,48,86,86,77,77
282,282,639,639,AZJJM4MLJN12F,AZJJM4MLJN12F,3,3,324,324,"The questionnaire can be completed at the end of the workshop session, or at home and returned to us in a freepost envelope which we will provide.","The questionnaire can be completed at the end of the workshop session, or at home and returned to us in a freepost envelope which we will provide.",2019-11-28 10:45:31,2019-11-28 10:45:31,6319,6319,6319,6319,26,26,43,43,77,77,15,15,2,2,68,68,89,89,31,31,54,54
283,283,559,559,AZJJM4MLJN12F,AZJJM4MLJN12F,3,3,333,333,"It is unlikely that you will benefit directly from taking part in this research, but the results from the study will help us to further develop and improve services for men with prostate cancer.","It is unlikely that you will benefit directly from taking part in this research, but the results from the study will help us to further develop and improve services for men with prostate cancer.",2019-11-28 10:46:49,2019-11-28 10:46:49,6319,6319,6319,6319,17,17,81,81,65,65,36,36,2,2,74,74,58,58,29,29,43,43
284,284,642,642,AZJJM4MLJN12F,AZJJM4MLJN12F,3,3,341,341,Neither the information that is collected about you during the course of the study nor any of the results published will identify you personally.,Neither the information that is collected about you during the course of the study nor any of the results published will identify you personally.,2019-11-28 10:47:49,2019-11-28 10:47:49,6319,6319,6319,6319,89,89,16,16,42,42,53,53,38,38,25,25,74,74,1,1,65,65
285,285,216,216,AZJJM4MLJN12F,AZJJM4MLJN12F,3,3,342,342,"Instead, you will be allocated a number at the start of the study that will be used to identify your data; your name and address will not be recorded on the questionnaire.","Instead, you will be allocated a number at the start of the study that will be used to identify your data; your name and address will not be recorded on the questionnaire.",2019-11-28 10:49:20,2019-11-28 10:49:20,6319,6319,6319,6319,73,73,34,34,88,88,21,21,15,15,2,2,69,69,56,56,47,47
286,286,673,673,AZJJM4MLJN12F,AZJJM4MLJN12F,3,3,343,343,All personal details (such as your name and address) will be stored separately in locked filling cabinets and held on computers which will be password protected and only accessible by members of the University of Southampton research team.,All personal details (such as your name and address) will be stored separately in locked filling cabinets and held on computers which will be password protected and only accessible by members of the University of Southampton research team.,2019-11-28 10:51:22,2019-11-28 10:51:22,6319,6319,6319,6319,7,7,71,71,59,59,35,35,44,44,16,16,28,28,83,83,62,62
287,287,1347,1347,AZJJM4MLJN12F,AZJJM4MLJN12F,3,3,346,346,The purpose of the research is to develop a workshop which is right for men with prostate cancer and your views will be used to do this.,The purpose of the research is to develop a workshop which is right for men with prostate cancer and your views will be used to do this.,2019-11-28 10:52:19,2019-11-28 10:52:19,6319,6319,6319,6319,76,76,52,52,9,9,43,43,11,11,67,67,34,34,28,28,85,85
288,288,294,294,AZJJM4MLJN12F,AZJJM4MLJN12F,3,3,359,359,"If, having read this information, you are happy to take part, please complete the questionnaire and return it to the researcher at the workshop, or send it to us at the University of Southampton in the pre-paid envelope provided.","If, having read this information, you are happy to take part, please complete the questionnaire and return it to the researcher at the workshop, or send it to us at the University of Southampton in the pre-paid envelope provided.",2019-11-28 10:53:12,2019-11-28 10:53:12,6319,6319,6319,6319,21,21,35,35,6,6,64,64,49,49,18,18,53,53,72,72,87,87
289,289,249,249,A28T8U97TJRAI1,A28T8U97TJRAI1,3,3,342,342,"Instead, you will be allocated a number at the start of the study that will be used to identify your data; your name and address will not be recorded on the questionnaire.","Instead, you will be allocated a number at the start of the study that will be used to identify your data; your name and address will not be recorded on the questionnaire.",2019-11-28 12:24:11,2019-11-28 12:24:11,6319,6319,6319,6319,57,57,74,74,-11,-11,22,22,83,83,36,36,-1,-1,65,65,41,41
290,290,637,637,A28T8U97TJRAI1,A28T8U97TJRAI1,3,3,343,343,All personal details (such as your name and address) will be stored separately in locked filling cabinets and held on computers which will be password protected and only accessible by members of the University of Southampton research team.,All personal details (such as your name and address) will be stored separately in locked filling cabinets and held on computers which will be password protected and only accessible by members of the University of Southampton research team.,2019-11-28 12:28:08,2019-11-28 12:28:08,6319,6319,6319,6319,5,5,63,63,-71,-71,12,12,81,81,24,24,47,47,56,56,-31,-31
291,291,1792,1792,A28T8U97TJRAI1,A28T8U97TJRAI1,3,3,346,346,The purpose of the research is to develop a workshop which is right for men with prostate cancer and your views will be used to do this.,The purpose of the research is to develop a workshop which is right for men with prostate cancer and your views will be used to do this.,2019-11-28 12:31:04,2019-11-28 12:31:04,6319,6319,6319,6319,45,45,63,63,-51,-51,34,34,11,11,26,26,7,7,-81,-81,72,72
292,292,123,123,A28T8U97TJRAI1,A28T8U97TJRAI1,3,3,359,359,"If, having read this information, you are happy to take part, please complete the questionnaire and return it to the researcher at the workshop, or send it to us at the University of Southampton in the pre-paid envelope provided.","If, having read this information, you are happy to take part, please complete the questionnaire and return it to the researcher at the workshop, or send it to us at the University of Southampton in the pre-paid envelope provided.",2019-11-28 12:34:26,2019-11-28 12:34:26,6319,6319,6319,6319,23,23,-31,-31,-51,-51,-11,-11,2,2,44,44,-81,-81,-61,-61,71,71
</tbody></table>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
