idKwdQs,0,idReviser,1,idLeaflet,2,kwdQs1,3,kwdQs2,4,kwdQs3,5,kwdQs4,6,dateT,7,flag,8,idGroup,9
413,413,A1C0AWJ1JULKO2,A1C0AWJ1JULKO2,64,64,"National Health Services","National Health Services","Randomized Control Trial","Randomized Control Trial","General Practitioners","General Practitioners","patient and Public Involvement","patient and Public Involvement","2019-11-27 10:43:08","2019-11-27 10:43:08",6419,6419,6419,6419
414,414,A2CA5NH50MKUPY,A2CA5NH50MKUPY,62,62,"National Health Service","National Health Service","randomized controlled trial","randomized controlled trial","general practitioner","general practitioner","Payment protection insurance","Payment protection insurance","2019-11-27 11:00:49","2019-11-27 11:00:49",6219,6219,6219,6219
415,415,A2CA5NH50MKUPY,A2CA5NH50MKUPY,62,62,"National Health Service","National Health Service","randomized controlled trial","randomized controlled trial","general practitioner","general practitioner","Payment protection insurance","Payment protection insurance","2019-11-27 11:01:11","2019-11-27 11:01:11",6219,6219,6219,6219
416,416," COPIEDAOJKD4QGUIDYG"," COPIEDAOJKD4QGUIDYG",64,64,"National Health Sevice","National Health Sevice","randomised control trial","randomised control trial","General Practitioner","General Practitioner","Payment protection insurance","Payment protection insurance","2019-11-27 12:02:12","2019-11-27 12:02:12",6419,6419,6419,6419
417,417,COPIEDA2Q909ALQMOZB3,COPIEDA2Q909ALQMOZB3,63,63,"National Health Service","National Health Service","Randomised Control Trial","Randomised Control Trial","General Practitioner","General Practitioner","Personal &amp; Public Involvement","Personal &amp; Public Involvement","2019-11-27 12:22:11","2019-11-27 12:22:11",6319,6319,6319,6319
418,418,A171ARPSKRJB93,A171ARPSKRJB93,64,64,Not,Not,Not,Not,Not,Not,Not,Not,"2019-11-27 12:52:18","2019-11-27 12:52:18",6419,6419,6419,6419
419,419,A6M6ES3Z7QNWG,A6M6ES3Z7QNWG,64,64,"National Health Service","National Health Service","Randomised Controlled Trial","Randomised Controlled Trial","General Practitioner","General Practitioner","Payment Protection Insurance","Payment Protection Insurance","2019-11-27 16:07:37","2019-11-27 16:07:37",6419,6419,6419,6419
420,420,AMQOY20HZIZCE,AMQOY20HZIZCE,64,64,"national health service","national health service","randomized controlled trial","randomized controlled trial","general practitioner ","general practitioner ","Search Results Featured snippet from the web Payment protection insurance","Search Results Featured snippet from the web Payment protection insurance","2019-11-27 16:40:43","2019-11-27 16:40:43",6419,6419,6419,6419
421,421,A28MMKQWUXUL2X,A28MMKQWUXUL2X,63,63,"National Health Service","National Health Service","Randomized Control Trial","Randomized Control Trial","General Practitioner (Doctor)","General Practitioner (Doctor)","Payment Protection Insurance ","Payment Protection Insurance ","2019-11-27 17:10:29","2019-11-27 17:10:29",6319,6319,6319,6319
422,422,A1JOMEOFHQBM50,A1JOMEOFHQBM50,63,63,"National Health Service","National Health Service","Residential Controlled Trial","Residential Controlled Trial","General Practitioner","General Practitioner","Payment Protection Insurance","Payment Protection Insurance","2019-11-27 17:30:57","2019-11-27 17:30:57",6319,6319,6319,6319
423,423,A3EF2PPVXN51B5,A3EF2PPVXN51B5,63,63,,,"Randomized controlled trial","Randomized controlled trial","General practice","General practice","proton-pump inhibitor","proton-pump inhibitor","2019-11-27 23:04:10","2019-11-27 23:04:10",6319,6319,6319,6319
424,424,AZJJM4MLJN12F,AZJJM4MLJN12F,63,63,"National Health Service","National Health Service","Randomised Controlled Trial","Randomised Controlled Trial","General Practitioner","General Practitioner","Proton Pump Inhibitor","Proton Pump Inhibitor","2019-11-28 10:53:31","2019-11-28 10:53:31",6319,6319,6319,6319
425,425,A28T8U97TJRAI1,A28T8U97TJRAI1,63,63,"National Health Service","National Health Service","Randomised controlled trial","Randomised controlled trial","General practitioner","General practitioner","Protected Personal Information","Protected Personal Information","2019-11-28 12:39:57","2019-11-28 12:39:57",6319,6319,6319,6319
</tbody></table>
