Id,Reviser,Leaflet,Sentence,Revised Sentence,Submission Time,Group,Flag
297,A3T8E8EB9HUYOS,3,359,"If you are happy to take part, please complete the questionnaire. You can return it to the researcher at the workshop, or use a paid envelope to send it to the University of Southampton.",2019-08-21 19:01:31,31,123
298,A25RJ54AHZGDOO,3,346,Your views in this research will help develop a workshop that will assist men with prostrate cancer.,2019-08-21 19:11:40,31,123
299,A25RJ54AHZGDOO,3,342,Your name and address will not be recorded on the questionnaire. The data you supply will be identified only by a number allocated to it.,2019-08-21 19:15:30,31,123
300,A25RJ54AHZGDOO,3,359,"If you wish to participate having read the information, please complete the questionnaire and return it to the workshop's researcher, or send it back to the University in the pre-paid envelope.",2019-08-21 19:24:33,31,123
301,ATP40FOEOH3O2,3,346,The purpose of the research is to develop a workshop for men with prostate cancer using your views.,2019-08-21 19:24:38,31,123
302,ATP40FOEOH3O2,3,342,You will be given a number at the beginning to identify your data; your name and address will not be recorded.,2019-08-21 19:25:15,31,123
303,ATP40FOEOH3O2,3,359,"If you are happy to take part, please complete the questionnaire and hand it in, or post it using the envelope provided. ",2019-08-21 19:25:59,31,123
304,A12KYR4MHARIK7,3,346,This research will help develop a workshop which is right for men with prostate cancer.,2019-08-21 19:26:31,31,123
305,A12KYR4MHARIK7,3,342,You will be allocated a number at the start of the study; your personal details will not be used.,2019-08-21 19:27:04,31,123
306,A12KYR4MHARIK7,3,359,"If you are happy to take part, please fill out the survey and return it to the researcher, or send it to us at the University of Southampton using the pre-paid envelope.",2019-08-21 19:27:51,31,123
307,ARYZT0RO8N5P1,2,264,"This means that when you say yes to take part in a research study, we will use your data in the ways we need to do and check the research study.",2019-08-21 20:03:28,21,123
308,ARYZT0RO8N5P1,2,222,"An increasing number of people are living for many years after cancer treatment but we don't know all the ways to help them, to try and make sure they recovery as well as possible.",2019-08-21 20:04:16,21,123
309,ARYZT0RO8N5P1,2,263,"As a publicly funded organisation, we have to make sure that it's the best thing for the public when we use information that can be used to identify people who have agreed to take part in research.",2019-08-21 20:05:45,21,123
310,A27P16LFLZGFPR,2,264,in this research study we will collect your data and use in the ways needed to conduct the research after you have agreed to take part in the research study ,2019-08-21 20:39:50,21,123
311,A27P16LFLZGFPR,2,222,we don't know the best possible way to support the growing number of people living for many years after cancer treatment in-order to ensure the best recovery ,2019-08-21 20:43:01,21,123
312,A27P16LFLZGFPR,2,263,in the best of the public we agree to use personally identifiable information from people who have agreed to take part in the study as a result of being a publicly funded organisation ,2019-08-21 20:47:04,21,123
313,A3QUNHOJCSQDXX,4,450,If you are experiencing difficulties you will be provided with details of support. ,2019-08-21 21:19:13,41,123
314,A3QUNHOJCSQDXX,4,416,"Patients have been diagnosed with localised prostate cancer, which hasn't spread beyond the prostate to anywhere else in the body.",2019-08-21 21:21:54,41,123
315,A3QUNHOJCSQDXX,4,470,"Limited people from the University of Southampton have access to information that identifies you. They are those who need to contact you, send or request questionnaires, process or analyse your data or audit the collected d asta.",2019-08-21 21:25:24,41,123
316,COPIEDA2WG63TQT4LVPG,4,450,We can provide you with more support if there is something you struggling with.,2019-08-21 21:57:11,41,123
317,COPIEDA2WG63TQT4LVPG,4,416,Localised prostate cancer is cancer that hasn't spread anywhere else in the body.,2019-08-21 22:00:08,41,123
318,COPIEDA2WG63TQT4LVPG,4,470,Only people who will need to work with your data can have access to them.,2019-08-21 22:02:24,41,123
319,AUN1LGCVAUMIK,3,346,"This research try to develop a workshop for men with prostate cancer, and your help will be useful to do this",2019-08-21 22:39:42,31,123
320,AUN1LGCVAUMIK,3,342,You will be given an identification number at the star of the study. Your name and address will not be recorded in the questionnaire.,2019-08-21 22:41:09,31,123
321,AUN1LGCVAUMIK,3,359,"If, after reading this information, you want to take part of the study, pleasde complete the questionnaire and return it to the researcher in the workshop or mail us to the University of Southampton. ",2019-08-21 22:43:11,31,123
322,A27QIBL4MO6Z0X,3,346,your views on this research will help develop a workshop for men with prostrate cancer ,2019-08-21 22:59:25,31,123
323,A27QIBL4MO6Z0X,3,342,the number allocated to you at the start of the study will be used to idenyify your data,2019-08-21 23:02:19,31,123
324,A27QIBL4MO6Z0X,3,359,if you are happy to take part after reading the information please complete the questionnaire and return it to the researcher at the workshop or send it to us at the university of Southampton,2019-08-21 23:05:35,31,123
346,A29HORM8VKJ6O0,2,232,"Once you have read the information sheet and your questions have been answered, we will ask you if you are willing to take part in the study. ",2019-08-26 15:21:36,22,123
347,A29HORM8VKJ6O0,2,2112,We will let your GP know that you are taking part and may let your GP know before sending out the questionnaire in case your contact details have changed.,2019-08-26 15:23:42,22,123
349,A1I8EWT2DMNAKU,4,418,We are looking to see how a diagnosis of prostate cancer and the treatment given effects each person physical and mental health.,2019-08-26 15:26:04,42,123
350,A1I8EWT2DMNAKU,4,472,The hospital will hold on to notes from this study for 10 year.,2019-08-26 15:26:30,42,123
351,A1I8EWT2DMNAKU,4,455,Under the data protection act it is necessary for trials to be in the best interest of the public.,2019-08-26 15:27:01,42,123
352,A29HORM8VKJ6O0,2,2100,If you agree for us to gather your NHS data this will be tracked using your personal identifying numbers but not your name.,2019-08-26 15:34:09,23,123
353,A398EWYF8HJEDA,4,406,The research nurse or someone from your clinical team will walk you through the information sheet and answer all your questions.,2019-08-26 15:38:38,43,123
354,A398EWYF8HJEDA,4,411,We will be asking participants to fill out questionnaires on how men's health and well-being is after diagnosis and treatment.,2019-08-26 15:39:25,43,123
355,A398EWYF8HJEDA,4,433,"We are also collecting routine information for the TrueNTH Global Registry project. This is data that is already collected by the NHS, such as clinical and treatment details.",2019-08-26 15:40:33,43,123
356,AUZUHON52J10U,4,406,"One of your clinical team, or a research nurse, will review the information sheet with you, and try to answer any questions that you may have.",2019-08-26 15:42:48,43,123
357,AUZUHON52J10U,4,411,"After your diagnosis and treatment, we are interested in finding out about your health and well-being, so we will ask you to fill out a post-treatment questionnaire.",2019-08-26 15:46:05,43,123
358,AXID3RPK6NZT6,4,406,One of your clicical team will answer any queries you may have.,2019-08-26 15:48:57,43,123
359,AXID3RPK6NZT6,4,411,We will ask you to answer some questions regarding your after-care.,2019-08-26 15:49:38,43,123
360,AXID3RPK6NZT6,4,433,We will also be using the information you provide to update a number of records.,2019-08-26 15:50:29,43,123
361,AUZUHON52J10U,4,433,"We are contribute clinical and treatment information, via medical records and other national databases (such as the Health and Social Care Information Centre) to the TrueNTH Global Registry project that is supported by the NHS.",2019-08-26 15:51:09,43,123
362,AXID3RPK6NZT6,4,418,We are gathering informaion on the general effects of prostate cancer.,2019-08-26 15:54:20,42,123
363,AXID3RPK6NZT6,4,472,You data will be destroyed after ten years.,2019-08-26 15:54:36,42,123
364,AXID3RPK6NZT6,4,455,Gathering your data for trials is secure and very nenefical for many reasons.,2019-08-26 15:55:36,42,123
365,A3T8E8EB9HUYOS,4,406,The nurse or member of your team will go through the information sheet and answer any questions.,2019-08-26 15:58:00,43,123
366,A3T8E8EB9HUYOS,4,411,We will ask people to complete questionnaires to find how men's health is after treatment.,2019-08-26 15:58:49,43,123
367,AXID3RPK6NZT6,3,324,You can fill in the questionnaire today or do it at home and send it to us using the prepaid enevelope provided.,2019-08-26 15:59:17,33,123
368,A3T8E8EB9HUYOS,4,433,"We are also gathering information for the TrueNTH Global Registry project that is collected by the NHS. For example, treatment details in medical records and databases such as the Health and Social Care Information Centre and other UK bodies.",2019-08-26 15:59:51,43,123
369,AXID3RPK6NZT6,3,341,All of your personal details will be securely stored anonymously.,2019-08-26 15:59:53,33,123
370,AXID3RPK6NZT6,3,343,Only members of the research team will have access to your data.,2019-08-26 16:00:18,33,123
371,A3T8E8EB9HUYOS,4,418,We are interested in how prostate cancer affects health and well-being.,2019-08-26 16:02:26,42,123
372,A3T8E8EB9HUYOS,4,472,Your hospital will keep information about you for 10 years after this study has finished.,2019-08-26 16:02:47,42,123
373,AXID3RPK6NZT6,2,2100,Any routine data we collect from you will be totally anonymous.,2019-08-26 16:03:16,23,123
374,AXID3RPK6NZT6,2,234,"You can complete the form here today, or take it home and do it there using the supplied envelope to return it.",2019-08-26 16:03:50,23,123
375,A3T8E8EB9HUYOS,4,455,"Your information is necessary for the task carried out in the public interest (GDPR Article 6(1)(e) and under Article (2)(j) necessary for archiving purposes in the public interest, scientific or historical research purposes Article 89 (1).",2019-08-26 16:04:09,42,123
376,AXID3RPK6NZT6,2,283,Your data may be shared with other organisations conducting similar studies.,2019-08-26 16:04:15,23,123
377,A1LT7RCP5NZQXG,4,418,We want to know how someone's prostate cancer diagnosis and treatment can affect them.,2019-08-26 16:24:04,42,123
378,A22FS22LAPMD8W,2,2100,"Your NHS data will only be tracked via your NHS and hospital number, should you have agreed to the survey.",2019-08-26 16:24:39,23,123
379,A1LT7RCP5NZQXG,4,472,Your hospital will keep your information for 10 years after this study.,2019-08-26 16:24:49,42,123
